series_id,name,units,f,description,copyright,source,iso3166,geography,start,end,updated,value,date,year,month
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.86,2013-06-01,2013,6
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.81,2013-05-01,2013,5
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.41,2013-04-01,2013,4
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.64,2013-03-01,2013,3
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.63,2013-02-01,2013,2
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.55,2013-01-01,2013,1
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.04,2012-12-01,2012,12
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.81,2012-11-01,2012,11
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.83,2012-10-01,2012,10
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.65,2012-09-01,2012,9
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.86,2012-08-01,2012,8
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,7.09,2012-07-01,2012,7
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,7.14,2012-06-01,2012,6
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.02,2012-05-01,2012,5
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.82,2012-04-01,2012,4
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.85,2012-03-01,2012,3
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.79,2012-02-01,2012,2
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.71,2012-01-01,2012,1
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.22,2011-12-01,2011,12
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.92,2011-11-01,2011,11
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.08,2011-10-01,2011,10
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.54,2011-09-01,2011,9
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,7.04,2011-08-01,2011,8
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,7.05,2011-07-01,2011,7
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,7.05,2011-06-01,2011,6
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.18,2011-05-01,2011,5
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.57,2011-04-01,2011,4
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.42,2011-03-01,2011,3
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.74,2011-02-01,2011,2
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.92,2011-01-01,2011,1
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.09,2010-12-01,2010,12
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.04,2010-11-01,2010,11
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.12,2010-10-01,2010,10
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.21,2010-09-01,2010,9
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.76,2010-08-01,2010,8
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.26,2010-07-01,2010,7
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.47,2010-06-01,2010,6
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.11,2010-05-01,2010,5
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.77,2010-04-01,2010,4
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.28,2010-03-01,2010,3
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.26,2010-02-01,2010,2
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.57,2010-01-01,2010,1
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,6.49,2009-12-01,2009,12
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.37,2009-11-01,2009,11
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.05,2009-10-01,2009,10
ELEC.PRICE.AL-IND.M,Average retail price of electricity : Alabama : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-AL,USA-AL,200101,202102,2021-04-23T13:33:02-0400,5.67,2009-09-01,2009,9
